id,clasificacion_cliente
83219,segmento_2
29735,segmento_3
83220,segmento_3
83221,segmento_2
19402,segmento_3
376,segmento_3
23458,segmento_2
83222,segmento_3
23735,segmento_2
83223,segmento_2
83224,segmento_3
83225,segmento_2
6177,segmento_3
83226,segmento_3
83227,segmento_2
83228,segmento_2
83229,segmento_3
10311,segmento_4
83230,segmento_2
6334,segmento_3
83231,segmento_2
83232,segmento_2
283,segmento_3
83233,segmento_3
83234,segmento_3
83235,segmento_3
83236,segmento_2
142,segmento_3
83237,segmento_3
83238,segmento_2
1543,segmento_3
83239,segmento_2
10403,segmento_2
33688,segmento_3
83240,segmento_3
83241,segmento_2
83242,segmento_3
83243,segmento_3
9098,segmento_3
33925,segmento_3
1915,segmento_3
153,segmento_3
33883,segmento_4
83244,segmento_3
9626,segmento_2
5122,segmento_3
83245,segmento_3
10547,segmento_2
1585,segmento_3
83246,segmento_2
83247,segmento_3
83248,segmento_2
5748,segmento_4
83249,segmento_3
83250,segmento_3
6332,segmento_3
9938,segmento_3
83251,segmento_3
83252,segmento_2
83253,segmento_2
83254,segmento_2
7654,segmento_3
29363,segmento_3
83255,segmento_3
10117,segmento_3
83256,segmento_3
34519,segmento_3
9519,segmento_3
83257,segmento_3
83258,segmento_4
29506,segmento_2
83259,segmento_2
20879,segmento_2
83260,segmento_3
83261,segmento_2
6282,segmento_4
5057,segmento_3
83262,segmento_3
83263,segmento_3
31183,segmento_3
5588,segmento_2
83264,segmento_3
83265,segmento_3
83266,segmento_3
14953,segmento_2
4935,segmento_2
83267,segmento_3
83268,segmento_2
83269,segmento_2
83270,segmento_2
83271,segmento_3
83272,segmento_2
23454,segmento_3
83273,segmento_3
83274,segmento_3
15420,segmento_3
83275,segmento_4
83276,segmento_3
83277,segmento_2
83278,segmento_3
1202,segmento_2
83279,segmento_2
83280,segmento_3
34018,segmento_2
34359,segmento_3
11138,segmento_3
83281,segmento_2
83282,segmento_3
83283,segmento_2
1109,segmento_3
29715,segmento_2
83284,segmento_3
83285,segmento_2
83286,segmento_2
18995,segmento_2
926,segmento_2
83287,segmento_3
20446,segmento_2
83288,segmento_3
34197,segmento_3
25076,segmento_3
83289,segmento_2
83290,segmento_3
83291,segmento_4
83292,segmento_2
10147,segmento_3
83293,segmento_3
83294,segmento_2
83295,segmento_3
33176,segmento_2
83296,segmento_3
34547,segmento_3
83297,segmento_3
83298,segmento_3
2144,segmento_3
83299,segmento_3
83300,segmento_3
83301,segmento_2
83302,segmento_3
83303,segmento_2
83304,segmento_3
83305,segmento_3
83306,segmento_2
83307,segmento_3
28838,segmento_3
28059,segmento_3
34329,segmento_2
83308,segmento_3
83309,segmento_2
83310,segmento_2
14343,segmento_3
83311,segmento_3
83312,segmento_2
24798,segmento_4
28242,segmento_3
24170,segmento_3
83313,segmento_2
83314,segmento_2
23848,segmento_4
1526,segmento_2
83315,segmento_2
20447,segmento_3
83316,segmento_3
83317,segmento_3
7990,segmento_2
83318,segmento_2
83319,segmento_2
83320,segmento_2
5529,segmento_2
83321,segmento_3
83322,segmento_2
83323,segmento_2
19134,segmento_3
83324,segmento_3
83325,segmento_3
29348,segmento_3
23680,segmento_3
83326,segmento_2
83327,segmento_2
83328,segmento_3
83329,segmento_2
83330,segmento_3
28788,segmento_2
83331,segmento_2
83332,segmento_3
83333,segmento_2
83334,segmento_3
83335,segmento_3
5913,segmento_3
83336,segmento_2
1611,segmento_3
83337,segmento_3
29796,segmento_3
83338,segmento_3
4962,segmento_3
83339,segmento_3
5324,segmento_2
29838,segmento_3
83340,segmento_3
23421,segmento_2
33797,segmento_3
34309,segmento_4
83341,segmento_2
83342,segmento_2
83343,segmento_3
83344,segmento_2
83345,segmento_2
83346,segmento_3
83347,segmento_3
83348,segmento_2
83349,segmento_3
30223,segmento_3
11739,segmento_2
83350,segmento_3
83351,segmento_3
83352,segmento_2
32684,segmento_3
83353,segmento_3
83354,segmento_2
83355,segmento_2
6511,segmento_3
83356,segmento_3
83357,segmento_2
83358,segmento_3
644,segmento_2
83359,segmento_3
83360,segmento_2
83361,segmento_3
83362,segmento_2
83363,segmento_3
9632,segmento_2
83364,segmento_3
83365,segmento_2
83366,segmento_3
83367,segmento_2
83368,segmento_3
83369,segmento_2
14523,segmento_3
8379,segmento_3
5195,segmento_3
11230,segmento_3
83370,segmento_2
83371,segmento_3
83372,segmento_2
83373,segmento_2
19910,segmento_3
83374,segmento_2
83375,segmento_2
83376,segmento_3
83377,segmento_3
32658,segmento_3
83378,segmento_3
6247,segmento_3
83379,segmento_2
34814,segmento_3
83380,segmento_3
83381,segmento_2
15582,segmento_3
83382,segmento_3
14561,segmento_3
83383,segmento_4
1459,segmento_3
83384,segmento_3
23606,segmento_2
83385,segmento_3
8985,segmento_3
83386,segmento_2
19106,segmento_2
83387,segmento_2
83388,segmento_2
10911,segmento_3
83389,segmento_2
83390,segmento_2
19009,segmento_2
83391,segmento_3
83392,segmento_2
83393,segmento_3
83394,segmento_3
24696,segmento_2
83395,segmento_2
6206,segmento_3
83396,segmento_4
28590,segmento_3
34860,segmento_2
83397,segmento_2
22829,segmento_3
12783,segmento_3
83398,segmento_3
83399,segmento_3
22885,segmento_2
33209,segmento_3
83400,segmento_3
23768,segmento_2
19997,segmento_3
9493,segmento_3
83401,segmento_4
83402,segmento_3
3255,segmento_3
32717,segmento_3
83403,segmento_2
83404,segmento_2
83405,segmento_3
6552,segmento_4
83406,segmento_3
83407,segmento_2
6275,segmento_3
83408,segmento_3
83409,segmento_3
32782,segmento_3
24378,segmento_3
9601,segmento_2
15544,segmento_3
83410,segmento_4
83411,segmento_3
83412,segmento_2
20940,segmento_2
83413,segmento_3
10857,segmento_3
83414,segmento_2
83415,segmento_3
83416,segmento_3
83417,segmento_2
83418,segmento_3
83419,segmento_2
83420,segmento_4
9940,segmento_2
83421,segmento_3
5946,segmento_3
83422,segmento_2
83423,segmento_2
83424,segmento_2
14380,segmento_3
5982,segmento_2
83425,segmento_3
83426,segmento_2
83427,segmento_2
83428,segmento_2
16404,segmento_2
83429,segmento_2
34770,segmento_2
28163,segmento_3
31027,segmento_3
83430,segmento_3
83431,segmento_2
83432,segmento_3
29148,segmento_3
83433,segmento_3
24952,segmento_3
21230,segmento_3
83434,segmento_2
83435,segmento_3
83436,segmento_2
83437,segmento_2
83438,segmento_2
83439,segmento_3
83440,segmento_3
83441,segmento_2
83442,segmento_2
83443,segmento_3
83444,segmento_2
83445,segmento_2
19996,segmento_3
83446,segmento_3
83447,segmento_3
83448,segmento_2
14429,segmento_2
15110,segmento_4
83449,segmento_2
83450,segmento_3
14223,segmento_4
83451,segmento_2
28868,segmento_3
11164,segmento_3
33640,segmento_3
15100,segmento_2
83452,segmento_3
682,segmento_2
83453,segmento_3
11296,segmento_2
83454,segmento_3
83455,segmento_3
1454,segmento_3
5496,segmento_3
6220,segmento_3
83456,segmento_2
83457,segmento_3
83458,segmento_3
23505,segmento_2
83459,segmento_3
83460,segmento_2
7066,segmento_3
83461,segmento_2
83462,segmento_3
83463,segmento_3
83464,segmento_3
1060,segmento_3
83465,segmento_2
11318,segmento_3
83466,segmento_2
83467,segmento_2
29277,segmento_4
83468,segmento_2
83469,segmento_3
83470,segmento_2
3548,segmento_3
83471,segmento_3
83472,segmento_3
83473,segmento_2
6417,segmento_3
83474,segmento_2
83475,segmento_3
83476,segmento_3
83477,segmento_2
10878,segmento_3
14131,segmento_2
83478,segmento_2
83479,segmento_2
83480,segmento_2
24454,segmento_4
83481,segmento_3
83482,segmento_3
11649,segmento_3
83483,segmento_3
6260,segmento_3
83484,segmento_3
83485,segmento_3
83486,segmento_2
13949,segmento_3
83487,segmento_2
83488,segmento_3
83489,segmento_3
83490,segmento_3
25626,segmento_3
28097,segmento_3
10872,segmento_3
83491,segmento_2
83492,segmento_2
173,segmento_2
83493,segmento_3
83494,segmento_2
83495,segmento_3
83496,segmento_2
8758,segmento_3
83497,segmento_2
83498,segmento_2
83499,segmento_2
83500,segmento_2
83501,segmento_3
83502,segmento_3
83503,segmento_3
23719,segmento_4
1649,segmento_4
15441,segmento_4
83504,segmento_3
83505,segmento_2
83506,segmento_2
83507,segmento_2
83508,segmento_3
14564,segmento_3
21041,segmento_3
83509,segmento_2
34037,segmento_2
83510,segmento_2
83511,segmento_3
83512,segmento_3
83513,segmento_2
83514,segmento_2
16290,segmento_3
25380,segmento_2
83515,segmento_3
83516,segmento_2
9732,segmento_3
20289,segmento_3
83517,segmento_3
83518,segmento_2
83519,segmento_3
83520,segmento_3
83521,segmento_2
83522,segmento_3
83523,segmento_2
83524,segmento_2
83525,segmento_2
19945,segmento_3
13893,segmento_2
15028,segmento_3
83526,segmento_2
83527,segmento_3
83528,segmento_2
83529,segmento_3
83530,segmento_2
20082,segmento_3
83531,segmento_2
83532,segmento_2
83533,segmento_2
83534,segmento_3
1772,segmento_3
1763,segmento_3
83535,segmento_4
83536,segmento_2
83537,segmento_3
83538,segmento_2
83539,segmento_3
83540,segmento_3
83541,segmento_2
83542,segmento_3
15469,segmento_2
15245,segmento_3
83543,segmento_2
83544,segmento_2
83545,segmento_3
83546,segmento_2
83547,segmento_2
83548,segmento_2
18761,segmento_3
83549,segmento_3
20507,segmento_3
83550,segmento_3
83551,segmento_3
2315,segmento_3
83552,segmento_2
83553,segmento_2
83554,segmento_3
83555,segmento_3
83556,segmento_4
6035,segmento_3
23467,segmento_3
83557,segmento_2
83558,segmento_3
83559,segmento_2
83560,segmento_3
83561,segmento_3
83562,segmento_3
83563,segmento_2
83564,segmento_3
83565,segmento_3
10896,segmento_3
30966,segmento_3
1059,segmento_3
83566,segmento_2
1358,segmento_3
83567,segmento_3
83568,segmento_3
19294,segmento_3
6360,segmento_4
10105,segmento_4
83569,segmento_3
83570,segmento_3
10829,segmento_2
15413,segmento_2
83571,segmento_2
83572,segmento_4
9982,segmento_4
83573,segmento_3
28503,segmento_3
83574,segmento_3
83575,segmento_2
83576,segmento_2
83577,segmento_2
83578,segmento_2
83579,segmento_2
83580,segmento_2
83581,segmento_2
14988,segmento_2
83582,segmento_2
83583,segmento_3
83584,segmento_2
83585,segmento_3
83586,segmento_2
83587,segmento_3
29414,segmento_3
33942,segmento_3
83588,segmento_2
10966,segmento_3
83589,segmento_3
83590,segmento_3
19445,segmento_2
83591,segmento_3
83592,segmento_3
83593,segmento_2
83594,segmento_3
83595,segmento_2
83596,segmento_3
83597,segmento_3
83598,segmento_2
83599,segmento_3
10594,segmento_2
83600,segmento_3
83601,segmento_3
11641,segmento_3
83602,segmento_3
1484,segmento_2
83603,segmento_2
83604,segmento_2
83605,segmento_2
83606,segmento_2
83607,segmento_2
83608,segmento_2
28179,segmento_3
440,segmento_3
83609,segmento_2
83610,segmento_3
83611,segmento_4
83612,segmento_3
83613,segmento_4
83614,segmento_3
25029,segmento_2
28900,segmento_3
1201,segmento_3
83615,segmento_2
83616,segmento_3
1288,segmento_3
83617,segmento_2
83618,segmento_3
83619,segmento_3
83620,segmento_2
83621,segmento_3
83622,segmento_3
83623,segmento_3
83624,segmento_4
83625,segmento_3
83626,segmento_2
6490,segmento_2
83627,segmento_2
83628,segmento_3
15376,segmento_3
83629,segmento_3
83630,segmento_3
83631,segmento_2
19158,segmento_3
83632,segmento_3
83633,segmento_2
30037,segmento_3
83634,segmento_3
83635,segmento_3
32645,segmento_3
83636,segmento_3
15423,segmento_3
83637,segmento_3
1170,segmento_3
29203,segmento_3
83638,segmento_3
83639,segmento_3
83640,segmento_3
14688,segmento_3
83641,segmento_3
83642,segmento_2
83643,segmento_2
24695,segmento_2
83644,segmento_3
10930,segmento_3
83645,segmento_2
14849,segmento_3
83646,segmento_2
83647,segmento_3
83648,segmento_3
33495,segmento_3
83649,segmento_3
83650,segmento_3
83651,segmento_3
83652,segmento_2
33712,segmento_3
83653,segmento_4
83654,segmento_4
23440,segmento_3
83655,segmento_2
6256,segmento_3
83656,segmento_2
83657,segmento_3
83658,segmento_3
83659,segmento_3
28088,segmento_3
21790,segmento_3
30738,segmento_3
33197,segmento_2
83660,segmento_3
83661,segmento_2
83662,segmento_2
83663,segmento_3
9830,segmento_4
83664,segmento_2
1308,segmento_2
83665,segmento_2
83666,segmento_2
83667,segmento_2
83668,segmento_3
83669,segmento_3
83670,segmento_3
29342,segmento_3
83671,segmento_2
83672,segmento_2
83673,segmento_4
83674,segmento_3
83675,segmento_3
83676,segmento_3
83677,segmento_3
83678,segmento_2
83679,segmento_3
83680,segmento_3
83681,segmento_2
34296,segmento_3
83682,segmento_3
10864,segmento_2
83683,segmento_3
83684,segmento_3
83685,segmento_2
14370,segmento_2
83686,segmento_2
83687,segmento_2
18802,segmento_3
83688,segmento_3
83689,segmento_3
7203,segmento_2
9540,segmento_3
83690,segmento_2
83691,segmento_2
83692,segmento_2
83693,segmento_3
83694,segmento_2
83695,segmento_3
30302,segmento_3
83696,segmento_3
83697,segmento_2
83698,segmento_3
83699,segmento_2
83700,segmento_3
1022,segmento_3
83701,segmento_2
83702,segmento_3
10024,segmento_3
83703,segmento_2
10265,segmento_3
83704,segmento_3
10027,segmento_2
83705,segmento_2
83706,segmento_2
9571,segmento_3
34470,segmento_4
83707,segmento_3
83708,segmento_3
83709,segmento_3
6565,segmento_3
83710,segmento_2
83711,segmento_3
83712,segmento_4
83713,segmento_2
83714,segmento_4
14462,segmento_3
83715,segmento_3
83716,segmento_3
25173,segmento_3
83717,segmento_3
83718,segmento_2
83719,segmento_3
10814,segmento_3
29100,segmento_3
83720,segmento_2
83721,segmento_3
83722,segmento_3
83723,segmento_3
83724,segmento_3
83725,segmento_3
83726,segmento_2
19721,segmento_2
83727,segmento_3
20842,segmento_3
83728,segmento_3
83729,segmento_3
83730,segmento_3
83731,segmento_3
83732,segmento_3
83733,segmento_3
83734,segmento_2
6347,segmento_4
29405,segmento_3
28149,segmento_3
83735,segmento_2
83736,segmento_2
83737,segmento_3
83738,segmento_3
30009,segmento_3
83739,segmento_2
83740,segmento_4
83741,segmento_2
3826,segmento_3
34135,segmento_3
32685,segmento_3
1115,segmento_4
83742,segmento_3
83743,segmento_2
83744,segmento_2
6911,segmento_3
23718,segmento_3
83745,segmento_2
15323,segmento_3
83746,segmento_3
9902,segmento_3
14094,segmento_2
10207,segmento_3
83747,segmento_2
83748,segmento_3
14452,segmento_3
83749,segmento_3
28422,segmento_3
83750,segmento_3
83751,segmento_3
83752,segmento_3
83753,segmento_3
19553,segmento_3
885,segmento_3
83754,segmento_2
23592,segmento_2
83755,segmento_2
24261,segmento_3
83756,segmento_2
28444,segmento_3
83757,segmento_2
10138,segmento_2
83758,segmento_2
83759,segmento_3
83760,segmento_2
83761,segmento_3
29469,segmento_3
83762,segmento_2
83763,segmento_3
28140,segmento_3
83764,segmento_2
83765,segmento_3
83766,segmento_3
83767,segmento_3
83768,segmento_2
83769,segmento_2
83770,segmento_2
83771,segmento_2
157,segmento_2
26277,segmento_2
34166,segmento_3
83772,segmento_2
5666,segmento_2
83773,segmento_3
83774,segmento_3
83775,segmento_3
83776,segmento_3
24447,segmento_3
83777,segmento_2
83778,segmento_3
28456,segmento_2
11017,segmento_3
6372,segmento_3
83779,segmento_3
83780,segmento_2
83781,segmento_2
83782,segmento_2
83783,segmento_2
83784,segmento_3
5269,segmento_3
83785,segmento_3
33882,segmento_3
83786,segmento_3
29289,segmento_3
83787,segmento_2
83788,segmento_2
83789,segmento_3
83790,segmento_3
5850,segmento_3
10839,segmento_2
18796,segmento_2
28447,segmento_3
83791,segmento_3
24081,segmento_3
83792,segmento_2
18515,segmento_4
83793,segmento_2
24416,segmento_3
83794,segmento_2
83795,segmento_3
83796,segmento_2
83797,segmento_3
5015,segmento_3
20276,segmento_3
83798,segmento_2
18946,segmento_2
18573,segmento_2
83799,segmento_3
83800,segmento_2
14724,segmento_3
83801,segmento_3
83802,segmento_4
16050,segmento_3
16103,segmento_3
83803,segmento_3
83804,segmento_3
83805,segmento_3
83806,segmento_2
83807,segmento_3
83808,segmento_2
20159,segmento_2
34261,segmento_2
9081,segmento_2
18888,segmento_3
83809,segmento_3
14324,segmento_2
16827,segmento_3
10822,segmento_3
33948,segmento_3
9998,segmento_2
83810,segmento_3
19437,segmento_2
83811,segmento_2
14308,segmento_3
83812,segmento_2
32723,segmento_3
9556,segmento_3
36687,segmento_3
83813,segmento_2
83814,segmento_2
35759,segmento_3
83815,segmento_3
83816,segmento_2
83817,segmento_3
83818,segmento_3
7887,segmento_3
83819,segmento_3
83820,segmento_3
83821,segmento_2
83822,segmento_2
18868,segmento_3
83823,segmento_3
83824,segmento_3
28224,segmento_2
179,segmento_2
609,segmento_2
83825,segmento_3
29209,segmento_3
30313,segmento_2
15155,segmento_4
83826,segmento_3
83827,segmento_3
83828,segmento_3
83829,segmento_3
19869,segmento_3
83830,segmento_2
83831,segmento_2
83832,segmento_3
20173,segmento_2
8482,segmento_3
15363,segmento_2
83833,segmento_2
83834,segmento_2
83835,segmento_2
32938,segmento_2
83836,segmento_2
20382,segmento_4
83837,segmento_2
23640,segmento_3
83838,segmento_2
83839,segmento_2
5102,segmento_2
2500,segmento_3
83840,segmento_3
83841,segmento_3
19162,segmento_3
9889,segmento_3
83842,segmento_2
83843,segmento_2
83844,segmento_2
83845,segmento_2
29652,segmento_3
83846,segmento_4
83847,segmento_3
83848,segmento_2
83849,segmento_2
83850,segmento_2
83851,segmento_2
83852,segmento_2
83853,segmento_3
83854,segmento_3
29255,segmento_3
23819,segmento_3
20753,segmento_3
83855,segmento_2
12577,segmento_3
83856,segmento_2
83857,segmento_3
83858,segmento_2
1624,segmento_3
83859,segmento_3
15159,segmento_3
83860,segmento_3
83861,segmento_3
83862,segmento_3
23763,segmento_2
2037,segmento_2
30788,segmento_2
83863,segmento_2
83864,segmento_2
83865,segmento_3
83866,segmento_2
83867,segmento_3
83868,segmento_2
83869,segmento_3
83870,segmento_2
83871,segmento_3
83872,segmento_3
29850,segmento_2
83873,segmento_2
83874,segmento_3
83875,segmento_2
83876,segmento_2
24473,segmento_3
83877,segmento_3
83878,segmento_3
1443,segmento_3
83879,segmento_3
83880,segmento_4
83881,segmento_4
83882,segmento_3
1532,segmento_3
83883,segmento_3
34000,segmento_3
28214,segmento_3
83884,segmento_4
32491,segmento_2
6239,segmento_3
83885,segmento_3
83886,segmento_2
5092,segmento_2
83887,segmento_3
23545,segmento_3
83888,segmento_2
83889,segmento_3
83890,segmento_3
1821,segmento_3
83891,segmento_3
83892,segmento_2
83893,segmento_3
83894,segmento_3
9882,segmento_3
83895,segmento_3
10782,segmento_3
83896,segmento_3
83897,segmento_2
83898,segmento_3
14542,segmento_3
11953,segmento_3
83899,segmento_3
83900,segmento_3
83901,segmento_3
83902,segmento_2
35763,segmento_2
83903,segmento_3
83904,segmento_3
83905,segmento_4
83906,segmento_2
10690,segmento_3
83907,segmento_3
83908,segmento_4
83909,segmento_3
24216,segmento_3
83910,segmento_2
1086,segmento_3
83911,segmento_2
83912,segmento_2
32831,segmento_3
83913,segmento_4
83914,segmento_2
83915,segmento_2
83916,segmento_2
83917,segmento_2
33291,segmento_4
18968,segmento_3
83918,segmento_3
83919,segmento_2
83920,segmento_3
83921,segmento_2
83922,segmento_3
83923,segmento_3
83924,segmento_4
83925,segmento_3
83926,segmento_3
83927,segmento_3
83928,segmento_2
24596,segmento_2
83929,segmento_3
29214,segmento_3
83930,segmento_2
83931,segmento_3
6249,segmento_2
14202,segmento_2
83932,segmento_2
83933,segmento_2
16874,segmento_3
83934,segmento_2
83935,segmento_2
17475,segmento_3
32880,segmento_3
83936,segmento_4
83937,segmento_2
83938,segmento_2
83939,segmento_3
11115,segmento_3
83940,segmento_3
18851,segmento_2
83941,segmento_4
83942,segmento_3
14134,segmento_3
83943,segmento_2
83944,segmento_2
83945,segmento_3
10170,segmento_3
18766,segmento_3
5575,segmento_2
16814,segmento_3
83946,segmento_2
83947,segmento_3
83948,segmento_3
83949,segmento_2
83950,segmento_3
83951,segmento_3
83952,segmento_3
83953,segmento_2
83954,segmento_2
83955,segmento_2
6015,segmento_3
24524,segmento_3
83956,segmento_2
83957,segmento_3
83958,segmento_3
32806,segmento_3
83959,segmento_3
83960,segmento_3
83961,segmento_2
83962,segmento_2
83963,segmento_2
83964,segmento_2
19934,segmento_3
83965,segmento_2
83966,segmento_2
2566,segmento_3
83967,segmento_3
83968,segmento_3
83969,segmento_2
1420,segmento_2
83970,segmento_3
83971,segmento_3
1901,segmento_3
83972,segmento_3
24848,segmento_3
83973,segmento_3
83974,segmento_3
25897,segmento_2
83975,segmento_2
83976,segmento_2
2080,segmento_2
83977,segmento_2
83978,segmento_2
83979,segmento_2
19214,segmento_3
83980,segmento_3
34068,segmento_3
33069,segmento_3
83981,segmento_3
335,segmento_2
83982,segmento_3
83983,segmento_3
83984,segmento_4
83985,segmento_2
29167,segmento_4
15641,segmento_3
20724,segmento_3
23393,segmento_3
19715,segmento_3
83986,segmento_4
34448,segmento_2
5065,segmento_2
83987,segmento_3
29884,segmento_3
83988,segmento_2
83989,segmento_3
83990,segmento_2
83991,segmento_2
30443,segmento_3
1839,segmento_3
83992,segmento_3
83993,segmento_3
83994,segmento_3
83995,segmento_3
83996,segmento_3
83997,segmento_2
83998,segmento_2
83999,segmento_2
84000,segmento_3
84001,segmento_2
84002,segmento_2
84003,segmento_3
34762,segmento_2
84004,segmento_2
84005,segmento_2
28128,segmento_3
28804,segmento_3
19507,segmento_3
84006,segmento_3
84007,segmento_3
14632,segmento_3
10689,segmento_3
24638,segmento_2
84008,segmento_3
84009,segmento_3
84010,segmento_3
1441,segmento_2
84011,segmento_2
28372,segmento_3
84012,segmento_3
84013,segmento_2
9520,segmento_2
7192,segmento_4
84014,segmento_2
84015,segmento_2
35388,segmento_2
84016,segmento_3
4329,segmento_3
9954,segmento_3
2208,segmento_3
84017,segmento_2
84018,segmento_3
84019,segmento_3
6977,segmento_3
84020,segmento_2
33527,segmento_3
84021,segmento_3
84022,segmento_4
84023,segmento_2
1376,segmento_3
6567,segmento_3
84024,segmento_2
84025,segmento_2
4430,segmento_3
84026,segmento_2
84027,segmento_2
84028,segmento_3
84029,segmento_2
84030,segmento_2
33253,segmento_3
19082,segmento_3
3166,segmento_2
84031,segmento_2
84032,segmento_2
84033,segmento_3
84034,segmento_3
84035,segmento_3
29353,segmento_2
84036,segmento_4
307,segmento_3
20841,segmento_2
24316,segmento_3
29385,segmento_4
84037,segmento_3
12185,segmento_3
31136,segmento_2
84038,segmento_3
9970,segmento_3
84039,segmento_3
84040,segmento_2
84041,segmento_3
84042,segmento_2
84043,segmento_2
84044,segmento_3
84045,segmento_3
84046,segmento_3
84047,segmento_2
84048,segmento_3
84049,segmento_3
84050,segmento_3
84051,segmento_2
84052,segmento_3
84053,segmento_3
84054,segmento_3
84055,segmento_3
84056,segmento_2
84057,segmento_2
84058,segmento_2
84059,segmento_3
84060,segmento_3
84061,segmento_2
84062,segmento_3
84063,segmento_2
14247,segmento_3
84064,segmento_3
7219,segmento_2
84065,segmento_3
20949,segmento_3
20090,segmento_2
84066,segmento_3
84067,segmento_2
84068,segmento_3
84069,segmento_3
84070,segmento_2
84071,segmento_2
84072,segmento_2
84073,segmento_3
84074,segmento_3
84075,segmento_2
84076,segmento_3
84077,segmento_3
84078,segmento_3
84079,segmento_2
84080,segmento_2
84081,segmento_2
32950,segmento_4
84082,segmento_2
28723,segmento_3
84083,segmento_3
84084,segmento_2
84085,segmento_4
84086,segmento_3
84087,segmento_3
23945,segmento_3
84088,segmento_3
84089,segmento_4
84090,segmento_3
2309,segmento_3
84091,segmento_3
1371,segmento_3
84092,segmento_3
84093,segmento_3
84094,segmento_3
457,segmento_4
84095,segmento_4
84096,segmento_2
84097,segmento_2
84098,segmento_2
84099,segmento_3
20588,segmento_2
6110,segmento_3
84100,segmento_3
84101,segmento_3
84102,segmento_2
84103,segmento_2
84104,segmento_2
84105,segmento_3
9527,segmento_3
84106,segmento_3
34531,segmento_2
84107,segmento_2
84108,segmento_3
84109,segmento_3
84110,segmento_3
84111,segmento_2
84112,segmento_2
684,segmento_3
84113,segmento_2
84114,segmento_3
84115,segmento_3
11353,segmento_3
84116,segmento_3
84117,segmento_2
84118,segmento_2
14411,segmento_2
9470,segmento_2
84119,segmento_3
84120,segmento_2
84121,segmento_2
84122,segmento_3
84123,segmento_3
32843,segmento_2
84124,segmento_2
84125,segmento_3
84126,segmento_4
84127,segmento_3
19001,segmento_3
84128,segmento_3
84129,segmento_3
84130,segmento_2
16349,segmento_3
84131,segmento_2
84132,segmento_3
18846,segmento_3
84133,segmento_2
2792,segmento_3
28393,segmento_3
28379,segmento_4
84134,segmento_2
84135,segmento_3
6175,segmento_3
84136,segmento_3
10968,segmento_2
34057,segmento_2
14310,segmento_2
84137,segmento_3
84138,segmento_3
84139,segmento_3
84140,segmento_3
5477,segmento_2
32932,segmento_3
84141,segmento_2
84142,segmento_3
84143,segmento_2
23639,segmento_2
84144,segmento_3
84145,segmento_2
28264,segmento_2
20300,segmento_3
84146,segmento_2
24770,segmento_2
84147,segmento_2
84148,segmento_3
84149,segmento_3
84150,segmento_2
84151,segmento_2
20335,segmento_2
84152,segmento_2
23726,segmento_3
84153,segmento_2
84154,segmento_3
11392,segmento_3
15370,segmento_2
84155,segmento_3
84156,segmento_3
84157,segmento_2
23646,segmento_4
84158,segmento_3
84159,segmento_2
84160,segmento_4
34108,segmento_3
84161,segmento_2
84162,segmento_2
84163,segmento_2
84164,segmento_2
84165,segmento_3
19960,segmento_3
84166,segmento_4
84167,segmento_2
84168,segmento_3
84169,segmento_3
84170,segmento_3
10107,segmento_2
84171,segmento_3
84172,segmento_2
84173,segmento_2
84174,segmento_3
84175,segmento_3
84176,segmento_3
84177,segmento_4
84178,segmento_2
84179,segmento_3
4310,segmento_2
6321,segmento_3
84180,segmento_2
84181,segmento_4
84182,segmento_4
1512,segmento_3
11245,segmento_2
84183,segmento_2
15820,segmento_3
84184,segmento_3
33669,segmento_3
84185,segmento_3
84186,segmento_2
84187,segmento_2
25726,segmento_2
84188,segmento_4
84189,segmento_3
84190,segmento_3
84191,segmento_3
84192,segmento_2
12330,segmento_3
29314,segmento_3
84193,segmento_3
84194,segmento_2
84195,segmento_2
84196,segmento_2
84197,segmento_2
24709,segmento_3
1242,segmento_3
32655,segmento_2
1369,segmento_3
84198,segmento_3
23535,segmento_3
84199,segmento_2
84200,segmento_3
84201,segmento_2
28483,segmento_3
36040,segmento_2
11616,segmento_3
84202,segmento_3
29226,segmento_3
4187,segmento_3
84203,segmento_3
84204,segmento_3
84205,segmento_3
84206,segmento_3
84207,segmento_2
84208,segmento_3
84209,segmento_3
9322,segmento_3
84210,segmento_3
84211,segmento_2
23604,segmento_2
9875,segmento_1
84212,segmento_2
5112,segmento_3
84213,segmento_3
84214,segmento_3
84215,segmento_3
84216,segmento_1
34200,segmento_3
84217,segmento_3
84218,segmento_3
84219,segmento_2
84220,segmento_3
84221,segmento_3
84222,segmento_2
34071,segmento_4
84223,segmento_3
84224,segmento_3
1196,segmento_3
84225,segmento_3
84226,segmento_3
84227,segmento_2
84228,segmento_3
84229,segmento_2
19288,segmento_3
84230,segmento_3
580,segmento_2
84231,segmento_2
84232,segmento_3
84233,segmento_2
84234,segmento_2
84235,segmento_3
12811,segmento_3
84236,segmento_3
23714,segmento_3
14379,segmento_3
887,segmento_3
84237,segmento_2
84238,segmento_2
84239,segmento_3
84240,segmento_2
84241,segmento_2
5746,segmento_3
84242,segmento_3
10462,segmento_4
33628,segmento_3
29307,segmento_2
84243,segmento_2
84244,segmento_3
33539,segmento_4
84245,segmento_3
84246,segmento_3
84247,segmento_4
84248,segmento_4
84249,segmento_3
7169,segmento_3
84250,segmento_3
84251,segmento_3
84252,segmento_2
10639,segmento_4
